"data" "maxima" "pd"
2020-09-19 0.583 "morn"
2020-09-20 0.886 "after"
2020-09-20 0.925 "night"
2020-09-20 0.911 "dawn"
2020-09-20 0.592 "morn"
2020-09-21 0.888 "after"
2020-09-21 0.951 "night"
2020-09-21 0.919 "dawn"
2020-09-21 0.552 "morn"
2020-09-22 0.904 "after"
2020-09-22 0.891 "night"
2020-09-22 0.67 "dawn"
2020-09-22 0.615 "morn"
2020-09-23 0.809 "after"
2020-09-23 0.959 "night"
2020-09-23 0.967 "dawn"
2020-09-23 0.696 "morn"
2020-09-24 0.858 "after"
2020-09-24 0.866 "night"
2020-09-24 0.841 "dawn"
2020-09-24 0.641 "morn"
2020-09-25 0.872 "after"
2020-09-25 0.863 "night"
2020-09-25 0.837 "dawn"
2020-09-25 0.602 "morn"
2020-09-26 0.803 "after"
2020-09-26 0.864 "night"
2020-09-26 0.766 "dawn"
2020-09-26 0.667 "morn"
2020-09-27 0.819 "after"
2020-09-27 0.825 "night"
2020-09-27 0.78 "dawn"
2020-09-27 0.585 "morn"
2020-09-28 0.909 "after"
2020-09-28 0.969 "night"
2020-09-28 0.969 "dawn"
2020-09-28 0.612 "morn"
2020-09-29 0.821 "after"
2020-09-29 0.841 "night"
2020-09-29 0.773 "dawn"
2020-09-29 0.597 "morn"
2020-09-30 0.911 "after"
2020-09-30 0.911 "night"
2020-09-30 0.683 "dawn"
2020-09-30 0.608 "morn"
2020-10-01 0.877 "after"
2020-10-01 0.957 "night"
2020-10-01 0.955 "dawn"
2020-10-01 0.608 "morn"
2020-10-02 0.854 "after"
2020-10-02 0.884 "night"
2020-10-02 0.832 "dawn"
2020-10-02 0.662 "morn"
2020-10-03 0.843 "after"
2020-10-03 0.936 "night"
2020-10-03 0.865 "dawn"
2020-10-03 0.589 "morn"
2020-10-04 0.763 "after"
2020-10-04 0.888 "night"
2020-10-04 0.714 "dawn"
2020-10-04 0.525 "morn"
2020-10-05 0.799 "after"
2020-10-05 0.919 "night"
2020-10-05 0.817 "dawn"
2020-10-05 0.57 "morn"
2020-10-06 0.784 "after"
2020-10-06 0.769 "night"
2020-10-06 0.784 "dawn"
2020-10-06 0.586 "morn"
2020-10-07 0.791 "after"
2020-10-07 0.94 "night"
2020-10-07 0.938 "dawn"
2020-10-07 0.554 "morn"
2020-10-08 0.709 "after"
2020-10-08 0.626 "night"
2020-10-08 0.327 "dawn"
2020-10-08 0.493 "morn"
2020-10-09 0.753 "after"
2020-10-09 0.898 "night"
2020-10-09 0.481 "dawn"
2020-10-09 0.559 "morn"
2020-10-10 0.901 "after"
2020-10-10 0.949 "night"
2020-10-10 0.906 "dawn"
2020-10-10 0.582 "morn"
2020-10-11 0.86 "after"
2020-10-11 0.857 "night"
2020-10-11 0.866 "dawn"
2020-10-11 0.609 "morn"
2020-10-12 0.865 "after"
2020-10-12 0.866 "night"
2020-10-12 0.817 "dawn"
2020-10-12 0.601 "morn"
2020-10-13 0.872 "after"
2020-10-13 0.871 "night"
2020-10-13 0.784 "dawn"
2020-10-13 0.731 "morn"
2020-10-14 0.774 "after"
2020-10-14 0.78 "night"
2020-10-14 0.72 "dawn"
2020-10-14 0.548 "morn"
2020-10-15 0.782 "after"
2020-10-15 0.863 "night"
2020-10-15 0.82 "dawn"
2020-10-15 0.613 "morn"
2020-10-16 0.86 "after"
2020-10-16 0.88 "night"
2020-10-16 0.824 "dawn"
2020-10-16 0.643 "morn"
2020-10-17 0.861 "after"
2020-10-17 0.909 "night"
2020-10-17 0.956 "dawn"
2020-10-17 0.675 "morn"
2020-10-18 0.904 "after"
2020-10-18 0.954 "night"
2020-10-18 0.875 "dawn"
2020-10-18 0.626 "morn"
2020-10-19 0.868 "after"
2020-10-19 0.869 "night"
2020-10-19 0.825 "dawn"
2020-10-19 0.68 "morn"
2020-10-20 0.832 "after"
2020-10-20 0.875 "night"
2020-10-20 0.821 "dawn"
2020-10-20 0.624 "morn"
2020-10-21 0.894 "after"
2020-10-21 0.878 "night"
2020-10-21 0.78 "dawn"
2020-10-21 0.647 "morn"
2020-10-22 0.856 "after"
2020-10-22 0.863 "night"
2020-10-22 0.765 "dawn"
2020-10-22 0.686 "morn"
2020-10-23 0.842 "after"
2020-10-23 0.871 "night"
2020-10-23 0.849 "dawn"
2020-10-23 0.645 "morn"
2020-10-24 0.848 "after"
2020-10-24 0.865 "night"
2020-10-24 0.847 "dawn"
2020-10-24 0.732 "morn"
2020-10-25 0.818 "after"
2020-10-25 0.91 "night"
2020-10-25 0.891 "dawn"
2020-10-25 0.589 "morn"
2020-10-26 0.755 "after"
2020-10-26 0.797 "night"
2020-10-26 0.68 "dawn"
2020-10-26 0.596 "morn"
2020-10-27 0.845 "after"
2020-10-27 0.85 "night"
2020-10-27 0.761 "dawn"
2020-10-27 0.599 "morn"
2020-10-28 0.802 "after"
2020-10-28 0.854 "night"
2020-10-28 0.776 "dawn"
2020-10-28 0.581 "morn"
2020-10-29 0.859 "after"
2020-10-29 0.925 "night"
2020-10-29 0.886 "dawn"
2020-10-29 0.544 "morn"
2020-10-30 0.833 "after"
2020-10-30 0.858 "night"
2020-10-30 0.794 "dawn"
2020-10-30 0.568 "morn"
2020-10-31 0.871 "after"
2020-10-31 0.917 "night"
2020-10-31 0.874 "dawn"
2020-10-31 0.569 "morn"
2020-11-01 0.866 "after"
2020-11-01 0.884 "night"
2020-11-01 0.841 "dawn"
2020-11-01 0.534 "morn"
2020-11-02 0.836 "after"
2020-11-02 0.875 "night"
2020-11-02 0.67 "dawn"
2020-11-02 0.617 "morn"
2020-11-03 0.809 "after"
2020-11-03 0.899 "night"
2020-11-03 0.851 "dawn"
2020-11-03 0.65 "morn"
2020-11-04 0.811 "after"
2020-11-04 0.791 "night"
2020-11-04 0.789 "dawn"
2020-11-04 0.64 "morn"
2020-11-05 0.862 "after"
2020-11-05 0.845 "night"
2020-11-05 0.68 "dawn"
2020-11-05 0.567 "morn"
2020-11-06 0.808 "after"
2020-11-06 0.877 "night"
2020-11-06 0.835 "dawn"
2020-11-06 0.588 "morn"
2020-11-07 0.859 "after"
2020-11-07 0.888 "night"
2020-11-07 0.793 "dawn"
2020-11-07 0.597 "morn"
2020-11-08 0.794 "after"
2020-11-08 0.859 "night"
2020-11-08 0.803 "dawn"
2020-11-08 0.504 "morn"
2020-11-09 0.752 "after"
2020-11-09 0.947 "night"
2020-11-09 0.887 "dawn"
2020-11-09 0.653 "morn"
2020-11-10 0.822 "after"
2020-11-10 0.833 "night"
2020-11-10 0.793 "dawn"
2020-11-10 0.629 "morn"
2020-11-11 0.818 "after"
2020-11-11 0.821 "night"
2020-11-11 0.756 "dawn"
2020-11-11 0.641 "morn"
2020-11-12 0.847 "after"
2020-11-12 0.852 "night"
2020-11-12 0.838 "dawn"
2020-11-12 0.631 "morn"
2020-11-13 0.848 "after"
2020-11-13 0.835 "night"
2020-11-13 0.807 "dawn"
2020-11-13 0.651 "morn"
2020-11-14 0.794 "after"
2020-11-14 0.796 "night"
2020-11-14 0.731 "dawn"
2020-11-14 0.577 "morn"
2020-11-15 0.807 "after"
2020-11-15 0.808 "night"
2020-11-15 0.783 "dawn"
2020-11-15 0.558 "morn"
2020-11-16 0.787 "after"
2020-11-16 0.776 "night"
2020-11-16 0.723 "dawn"
2020-11-16 0.691 "morn"
2020-11-17 0.845 "after"
2020-11-17 0.863 "night"
2020-11-17 0.723 "dawn"
2020-11-17 0.558 "morn"
2020-11-18 0.84 "after"
2020-11-18 0.866 "night"
2020-11-18 0.563 "dawn"
2020-11-18 0.556 "morn"
2020-11-19 0.837 "after"
2020-11-19 0.839 "night"
2020-11-19 0.82 "dawn"
2020-11-19 0.547 "morn"
2020-11-20 0.787 "after"
2020-11-20 0.803 "night"
2020-11-20 0.749 "dawn"
2020-11-20 0.523 "morn"
2020-11-21 0.818 "after"
2020-11-21 0.829 "night"
2020-11-21 0.451 "dawn"
2020-11-21 0.356 "morn"
2020-11-22 0.767 "after"
2020-11-22 0.955 "night"
2020-11-22 0.954 "dawn"
2020-11-22 0.572 "morn"
2020-11-23 0.841 "after"
2020-11-23 0.847 "night"
2020-11-23 0.814 "dawn"
2020-11-23 0.625 "morn"
2020-11-24 0.858 "after"
2020-11-24 0.917 "night"
2020-11-24 0.844 "dawn"
2020-11-24 0.561 "morn"
2020-11-25 0.719 "after"
2020-11-25 0.882 "night"
2020-11-25 0.731 "dawn"
2020-11-25 0.527 "morn"
2020-11-26 0.83 "after"
2020-11-26 0.877 "night"
2020-11-26 0.776 "dawn"
2020-11-26 0.531 "morn"
2020-11-27 0.822 "after"
2020-11-27 0.933 "night"
2020-11-27 0.69 "dawn"
2020-11-27 0.534 "morn"
2020-11-28 0.785 "after"
2020-11-28 0.851 "night"
2020-11-28 0.732 "dawn"
2020-11-28 0.562 "morn"
2020-11-29 0.876 "after"
2020-11-29 0.906 "night"
2020-11-29 0.862 "dawn"
2020-11-29 0.542 "morn"
2020-11-30 0.865 "after"
2020-11-30 0.921 "night"
2020-11-30 0.881 "dawn"
2020-11-30 0.578 "morn"
2020-12-01 0.78 "after"
2020-12-01 0.812 "night"
2020-12-01 0.754 "dawn"
2020-12-01 0.548 "morn"
2020-12-02 0.802 "after"
2020-12-02 0.862 "night"
2020-12-02 0.792 "dawn"
2020-12-02 0.622 "morn"
2020-12-03 0.862 "after"
2020-12-03 0.902 "night"
2020-12-03 0.863 "dawn"
2020-12-03 0.558 "morn"
2020-12-04 0.817 "after"
2020-12-04 0.806 "night"
2020-12-04 0.794 "dawn"
2020-12-04 0.599 "morn"
2020-12-05 0.824 "after"
2020-12-05 0.893 "night"
2020-12-05 0.783 "dawn"
2020-12-05 0.543 "morn"
2020-12-06 0.867 "after"
2020-12-06 0.92 "night"
2020-12-06 0.882 "dawn"
2020-12-06 0.543 "morn"
2020-12-07 0.848 "after"
2020-12-07 0.859 "night"
2020-12-07 0.826 "dawn"
2020-12-07 0.583 "morn"
2020-12-08 0.829 "after"
2020-12-08 0.831 "night"
2020-12-08 0.81 "dawn"
2020-12-08 0.595 "morn"
2020-12-09 0.838 "after"
2020-12-09 0.84 "night"
2020-12-09 0.766 "dawn"
2020-12-09 0.593 "morn"
2020-12-10 0.845 "after"
2020-12-10 0.846 "night"
2020-12-10 0.817 "dawn"
2020-12-10 0.563 "morn"
2020-12-11 0.801 "after"
2020-12-11 0.811 "night"
2020-12-11 0.732 "dawn"
2020-12-11 0.54 "morn"
2020-12-12 0.829 "after"
2020-12-12 0.824 "night"
2020-12-12 0.772 "dawn"
2020-12-12 0.515 "morn"
2020-12-13 0.846 "after"
2020-12-13 0.896 "night"
2020-12-13 0.838 "dawn"
2020-12-13 0.532 "morn"
2020-12-14 0.873 "after"
2020-12-14 0.905 "night"
2020-12-14 0.867 "dawn"
2020-12-14 0.586 "morn"
2020-12-15 0.849 "after"
2020-12-15 0.852 "night"
2020-12-15 0.804 "dawn"
2020-12-15 0.568 "morn"
2020-12-16 0.833 "after"
2020-12-16 0.836 "night"
2020-12-16 0.814 "dawn"
2020-12-16 0.568 "morn"
2020-12-17 0.838 "after"
2020-12-17 0.893 "night"
2020-12-17 0.821 "dawn"
2020-12-17 0.584 "morn"
2020-12-18 0.822 "after"
2020-12-18 0.857 "night"
2020-12-18 0.844 "dawn"
2020-12-18 0.567 "morn"
2020-12-19 0.818 "after"
2020-12-19 0.827 "night"
2020-12-19 0.769 "dawn"
2020-12-19 0.561 "morn"
2020-12-20 0.85 "after"
2020-12-20 0.868 "night"
2020-12-20 0.839 "dawn"
2020-12-20 0.535 "morn"
2020-12-21 0.82 "after"
2020-12-21 0.85 "night"
2020-12-21 0.819 "dawn"
2020-12-21 0.52 "morn"
2020-12-22 0.825 "after"
2020-12-22 0.822 "night"
2020-12-22 0.778 "dawn"
2020-12-22 0.576 "morn"
2020-12-23 0.799 "after"
2020-12-23 0.78 "night"
2020-12-23 0.76 "dawn"
2020-12-23 0.496 "morn"
2020-12-24 0.818 "after"
2020-12-24 0.789 "night"
2020-12-24 0.721 "dawn"
2020-12-24 0.448 "morn"
2020-12-25 0.726 "after"
2020-12-25 0.825 "night"
2020-12-25 0.78 "dawn"
2020-12-25 0.549 "morn"
2020-12-26 0.807 "after"
2020-12-26 0.802 "night"
2020-12-26 0.781 "dawn"
2020-12-26 0.461 "morn"
2020-12-27 0.705 "after"
2020-12-27 0.789 "night"
2020-12-27 0.66 "dawn"
2020-12-27 0.506 "morn"
2020-12-28 0.707 "after"
2020-12-28 0.706 "night"
2020-12-28 0.598 "dawn"
2020-12-28 0.508 "morn"
2020-12-29 0.682 "after"
2020-12-29 0.758 "night"
2020-12-29 0.649 "dawn"
2020-12-29 0.573 "morn"
2020-12-30 0.85 "after"
2020-12-30 0.868 "night"
2020-12-30 0.783 "dawn"
2020-12-30 0.457 "morn"
2020-12-31 0.856 "after"
2020-12-31 0.868 "night"
2020-12-31 0.784 "dawn"
2020-12-31 0.521 "morn"
2021-01-01 0.764 "after"
2021-01-01 0.763 "night"
2021-01-01 0.687 "dawn"
2021-01-01 0.547 "morn"
2021-01-02 0.795 "after"
2021-01-02 0.776 "night"
2021-01-02 0.738 "dawn"
2021-01-02 0.553 "morn"
2021-01-03 0.82 "after"
2021-01-03 0.817 "night"
2021-01-03 0.77 "dawn"
2021-01-03 0.573 "morn"
2021-01-04 0.794 "after"
2021-01-04 0.81 "night"
2021-01-04 0.763 "dawn"
2021-01-04 0.555 "morn"
2021-01-05 0.816 "after"
2021-01-05 0.897 "night"
2021-01-05 0.872 "dawn"
2021-01-05 0.581 "morn"
2021-01-06 0.837 "after"
2021-01-06 0.894 "night"
2021-01-06 0.818 "dawn"
2021-01-06 0.546 "morn"
2021-01-07 0.808 "after"
2021-01-07 0.866 "night"
2021-01-07 0.783 "dawn"
2021-01-07 0.525 "morn"
2021-01-08 0.824 "after"
2021-01-08 0.939 "night"
2021-01-08 0.927 "dawn"
2021-01-08 0.522 "morn"
2021-01-09 0.833 "after"
2021-01-09 0.899 "night"
2021-01-09 0.84 "dawn"
2021-01-09 0.529 "morn"
2021-01-10 0.806 "after"
2021-01-10 0.848 "night"
2021-01-10 0.787 "dawn"
2021-01-10 0.518 "morn"
2021-01-11 0.851 "after"
2021-01-11 0.958 "night"
2021-01-11 0.957 "dawn"
2021-01-11 0.449 "morn"
2021-01-12 0.791 "after"
2021-01-12 0.909 "night"
2021-01-12 0.817 "dawn"
2021-01-12 0.508 "morn"
2021-01-13 0.859 "after"
2021-01-13 0.868 "night"
2021-01-13 0.84 "dawn"
2021-01-13 0.542 "morn"
2021-01-14 0.838 "after"
2021-01-14 0.86 "night"
2021-01-14 0.78 "dawn"
2021-01-14 0.544 "morn"
2021-01-15 0.801 "after"
2021-01-15 0.786 "night"
2021-01-15 0.75 "dawn"
2021-01-15 0.535 "morn"
2021-01-16 0.759 "after"
2021-01-16 0.811 "night"
2021-01-16 0.736 "dawn"
2021-01-16 0.525 "morn"
2021-01-17 0.749 "after"
2021-01-17 0.826 "night"
2021-01-17 0.72 "dawn"
2021-01-17 0.52 "morn"
2021-01-18 0.818 "after"
2021-01-18 0.885 "night"
2021-01-18 0.866 "dawn"
2021-01-18 0.493 "morn"
2021-01-19 0.854 "after"
2021-01-19 0.893 "night"
2021-01-19 0.836 "dawn"
2021-01-19 0.486 "morn"
2021-01-20 0.816 "after"
2021-01-20 0.932 "night"
2021-01-20 0.928 "dawn"
2021-01-20 0.497 "morn"
2021-01-21 0.856 "after"
2021-01-21 0.888 "night"
2021-01-21 0.839 "dawn"
2021-01-21 0.51 "morn"
2021-01-22 0.834 "after"
2021-01-22 0.881 "night"
2021-01-22 0.686 "dawn"
2021-01-22 0.512 "morn"
2021-01-23 0.785 "after"
2021-01-23 0.839 "night"
2021-01-23 0.772 "dawn"
2021-01-23 0.49 "morn"
2021-01-24 0.74 "after"
2021-01-24 0.865 "night"
2021-01-24 0.784 "dawn"
2021-01-24 0.47 "morn"
2021-01-25 0.822 "after"
2021-01-25 0.879 "night"
2021-01-25 0.844 "dawn"
2021-01-25 0.499 "morn"
2021-01-26 0.795 "after"
2021-01-26 0.844 "night"
2021-01-26 0.784 "dawn"
2021-01-26 0.566 "morn"
2021-01-27 0.845 "after"
2021-01-27 0.869 "night"
2021-01-27 0.702 "dawn"
2021-01-27 0.575 "morn"
2021-01-28 0.854 "after"
2021-01-28 0.868 "night"
2021-01-28 0.839 "dawn"
2021-01-28 0.553 "morn"
2021-01-29 0.793 "after"
2021-01-29 0.803 "night"
2021-01-29 0.765 "dawn"
2021-01-29 0.563 "morn"
2021-01-30 0.818 "after"
2021-01-30 0.814 "night"
2021-01-30 0.766 "dawn"
2021-01-30 0.541 "morn"
2021-01-31 0.828 "after"
2021-01-31 0.836 "night"
2021-01-31 0.732 "dawn"
2021-01-31 0.617 "morn"
2021-02-01 0.853 "after"
2021-02-01 0.913 "night"
2021-02-01 0.871 "dawn"
2021-02-01 0.562 "morn"
2021-02-02 0.843 "after"
2021-02-02 0.855 "night"
