"data" "minima" "pd"
2020-01-30 0.442 "morn"
2020-01-31 0.669 "after"
2020-01-31 0.807 "night"
2020-01-31 0.456 "dawn"
2020-01-31 0.4 "morn"
2020-02-01 0.672 "after"
2020-02-01 0.811 "night"
2020-02-01 0.457 "dawn"
2020-02-01 0.443 "morn"
2020-02-02 0.681 "after"
2020-02-02 0.79 "night"
2020-02-02 0.449 "dawn"
2020-02-02 0.415 "morn"
2020-02-03 0.659 "after"
2020-02-03 0.785 "night"
2020-02-03 0.41 "dawn"
2020-02-03 0.376 "morn"
2020-02-04 0.702 "after"
2020-02-04 0.764 "night"
2020-02-04 0.419 "dawn"
2020-02-04 0.368 "morn"
2020-02-05 0.604 "after"
2020-02-05 0.837 "night"
2020-02-05 0.465 "dawn"
2020-02-05 0.4 "morn"
2020-02-06 0.608 "after"
2020-02-06 0.786 "night"
2020-02-06 0.483 "dawn"
2020-02-06 0.377 "morn"
2020-02-07 0.565 "after"
2020-02-07 0.781 "night"
2020-02-07 0.376 "dawn"
2020-02-07 0.335 "morn"
2020-02-08 0.653 "after"
2020-02-08 0.861 "night"
2020-02-08 0.511 "dawn"
2020-02-08 0.385 "morn"
2020-02-09 0.627 "after"
2020-02-09 0.76 "night"
2020-02-09 0.447 "dawn"
2020-02-09 0.383 "morn"
2020-02-10 0.622 "after"
2020-02-10 0.803 "night"
2020-02-10 0.472 "dawn"
2020-02-10 0.388 "morn"
2020-02-11 0.623 "after"
2020-02-11 0.782 "night"
2020-02-11 0.437 "dawn"
2020-02-11 0.362 "morn"
2020-02-12 0.636 "after"
2020-02-12 0.812 "night"
2020-02-12 0.414 "dawn"
2020-02-12 0.324 "morn"
2020-02-13 0.658 "after"
2020-02-13 0.834 "night"
2020-02-13 0.44 "dawn"
2020-02-13 0.398 "morn"
2020-02-14 0.602 "after"
2020-02-14 0.86 "night"
2020-02-14 0.47 "dawn"
2020-02-14 0.325 "morn"
2020-02-15 0.58 "after"
2020-02-15 0.828 "night"
2020-02-15 0.414 "dawn"
2020-02-15 0.374 "morn"
2020-02-16 0.651 "after"
2020-02-16 0.826 "night"
2020-02-16 0.519 "dawn"
2020-02-16 0.421 "morn"
2020-02-17 0.593 "after"
2020-02-17 0.786 "night"
2020-02-17 0.444 "dawn"
2020-02-17 0.376 "morn"
2020-02-18 0.6 "after"
2020-02-18 0.788 "night"
2020-02-18 0.482 "dawn"
2020-02-18 0.408 "morn"
2020-02-19 0.616 "after"
2020-02-19 0.828 "night"
2020-02-19 0.556 "dawn"
2020-02-19 0.435 "morn"
2020-02-20 0.679 "after"
2020-02-20 0.816 "night"
2020-02-20 0.608 "dawn"
2020-02-20 0.533 "morn"
2020-02-21 0.636 "after"
2020-02-21 0.848 "night"
2020-02-21 0.434 "dawn"
2020-02-21 0.404 "morn"
2020-02-22 0.617 "after"
2020-02-22 0.774 "night"
2020-02-22 0.423 "dawn"
2020-02-22 0.391 "morn"
2020-02-23 0.604 "after"
2020-02-23 0.825 "night"
2020-02-23 0.487 "dawn"
2020-02-23 0.369 "morn"
2020-02-24 0.65 "after"
2020-02-24 0.838 "night"
2020-02-24 0.47 "dawn"
2020-02-24 0.407 "morn"
2020-02-25 0.64 "after"
2020-02-25 0.843 "night"
2020-02-25 0.522 "dawn"
2020-02-25 0.384 "morn"
2020-02-26 0.616 "after"
2020-02-26 0.707 "night"
2020-02-26 0.458 "dawn"
2020-02-26 0.391 "morn"
2020-02-27 0.691 "after"
2020-02-27 0.837 "night"
2020-02-27 0.434 "dawn"
2020-02-27 0.405 "morn"
2020-02-28 0.613 "after"
2020-02-28 0.842 "night"
2020-02-28 0.534 "dawn"
2020-02-28 0.401 "morn"
2020-02-29 0.705 "after"
2020-02-29 0.888 "night"
2020-02-29 0.507 "dawn"
2020-02-29 0.404 "morn"
2020-03-01 0.712 "after"
2020-03-01 0.837 "night"
2020-03-01 0.485 "dawn"
2020-03-01 0.366 "morn"
2020-03-02 0.637 "after"
2020-03-02 0.845 "night"
2020-03-02 0.44 "dawn"
2020-03-02 0.31 "morn"
2020-03-03 0.665 "after"
2020-03-03 0.849 "night"
2020-03-03 0.531 "dawn"
2020-03-03 0.409 "morn"
2020-03-04 0.735 "after"
2020-03-04 0.874 "night"
2020-03-04 0.518 "dawn"
2020-03-04 0.46 "morn"
2020-03-05 0.702 "after"
2020-03-05 0.806 "night"
2020-03-05 0.617 "dawn"
2020-03-05 0.507 "morn"
2020-03-06 0.732 "after"
2020-03-06 0.792 "night"
2020-03-06 0.586 "dawn"
2020-03-06 0.458 "morn"
2020-03-07 0.615 "after"
2020-03-07 0.81 "night"
2020-03-07 0.547 "dawn"
2020-03-07 0.364 "morn"
2020-03-08 0.632 "after"
2020-03-08 0.867 "night"
2020-03-08 0.367 "dawn"
2020-03-08 0.338 "morn"
2020-03-09 0.654 "after"
2020-03-09 0.833 "night"
2020-03-09 0.491 "dawn"
2020-03-09 0.381 "morn"
2020-03-10 0.685 "after"
2020-03-10 0.901 "night"
2020-03-10 0.412 "dawn"
2020-03-10 0.405 "morn"
2020-03-11 0.641 "after"
2020-03-11 0.875 "night"
2020-03-11 0.439 "dawn"
2020-03-11 0.374 "morn"
2020-03-12 0.686 "after"
2020-03-12 0.874 "night"
2020-03-12 0.429 "dawn"
2020-03-12 0.412 "morn"
2020-03-13 0.66 "after"
2020-03-13 0.864 "night"
2020-03-13 0.581 "dawn"
2020-03-13 0.495 "morn"
2020-03-14 0.705 "after"
2020-03-14 0.88 "night"
2020-03-14 0.515 "dawn"
2020-03-14 0.434 "morn"
2020-03-15 0.749 "after"
2020-03-15 0.89 "night"
2020-03-15 0.623 "dawn"
2020-03-15 0.562 "morn"
2020-03-16 0.755 "after"
2020-03-16 0.814 "night"
2020-03-16 0.61 "dawn"
2020-03-16 0.529 "morn"
2020-03-17 0.753 "after"
2020-03-17 0.807 "night"
2020-03-17 0.577 "dawn"
2020-03-17 0.416 "morn"
2020-03-18 0.72 "after"
2020-03-18 0.867 "night"
2020-03-18 0.463 "dawn"
2020-03-18 0.409 "morn"
2020-03-19 0.733 "after"
2020-03-19 0.842 "night"
2020-03-19 0.519 "dawn"
2020-03-19 0.427 "morn"
2020-03-20 0.702 "after"
2020-03-20 0.868 "night"
2020-03-20 0.556 "dawn"
2020-03-20 0.391 "morn"
2020-03-21 0.656 "after"
2020-03-21 0.783 "night"
2020-03-21 0.565 "dawn"
2020-03-21 0.547 "morn"
2020-03-22 0.575 "after"
2020-03-22 0.84 "night"
2020-03-22 0.403 "dawn"
2020-03-22 0.296 "morn"
2020-03-23 0.65 "after"
2020-03-23 0.748 "night"
2020-03-23 0.381 "dawn"
2020-03-23 0.334 "morn"
2020-03-24 0.753 "after"
2020-03-24 0.864 "night"
2020-03-24 0.478 "dawn"
2020-03-24 0.434 "morn"
2020-03-25 0.714 "after"
2020-03-25 0.853 "night"
2020-03-25 0.45 "dawn"
2020-03-25 0.363 "morn"
2020-03-26 0.801 "after"
2020-03-26 0.794 "night"
2020-03-26 0.442 "dawn"
2020-03-26 0.381 "morn"
2020-03-27 0.69 "after"
2020-03-27 0.781 "night"
2020-03-27 0.532 "dawn"
2020-03-27 0.373 "morn"
2020-03-28 0.623 "after"
2020-03-28 0.89 "night"
2020-03-28 0.464 "dawn"
2020-03-28 0.385 "morn"
2020-03-29 0.657 "after"
2020-03-29 0.832 "night"
2020-03-29 0.434 "dawn"
2020-03-29 0.357 "morn"
2020-03-30 0.726 "after"
2020-03-30 0.931 "night"
2020-03-30 0.546 "dawn"
2020-03-30 0.54 "morn"
2020-03-31 0.688 "after"
2020-03-31 0.878 "night"
2020-03-31 0.619 "dawn"
2020-03-31 0.524 "morn"
2020-04-01 0.741 "after"
2020-04-01 0.92 "night"
2020-04-01 0.459 "dawn"
2020-04-01 0.447 "morn"
2020-04-02 0.746 "after"
2020-04-02 0.859 "night"
2020-04-02 0.648 "dawn"
2020-04-02 0.537 "morn"
2020-04-03 0.77 "after"
2020-04-03 0.853 "night"
2020-04-03 0.594 "dawn"
2020-04-03 0.425 "morn"
2020-04-04 0.696 "after"
2020-04-04 0.785 "night"
2020-04-04 0.482 "dawn"
2020-04-04 0.413 "morn"
2020-04-05 0.681 "after"
2020-04-05 0.734 "night"
2020-04-05 0.397 "dawn"
2020-04-05 0.343 "morn"
2020-04-06 0.721 "after"
2020-04-06 0.809 "night"
2020-04-06 0.41 "dawn"
2020-04-06 0.341 "morn"
2020-04-07 0.695 "after"
2020-04-07 0.809 "night"
2020-04-07 0.579 "dawn"
2020-04-07 0.455 "morn"
2020-04-08 0.688 "after"
2020-04-08 0.801 "night"
2020-04-08 0.572 "dawn"
2020-04-08 0.469 "morn"
2020-04-09 0.603 "after"
2020-04-09 0.8 "night"
2020-04-09 0.574 "dawn"
2020-04-09 0.434 "morn"
2020-04-10 0.697 "after"
2020-04-10 0.729 "night"
2020-04-10 0.484 "dawn"
2020-04-10 0.418 "morn"
2020-04-11 0.707 "after"
2020-04-11 0.753 "night"
2020-04-11 0.454 "dawn"
2020-04-11 0.425 "morn"
2020-04-12 0.685 "after"
2020-04-12 0.77 "night"
2020-04-12 0.592 "dawn"
2020-04-12 0.487 "morn"
2020-04-13 0.708 "after"
2020-04-13 0.865 "night"
2020-04-13 0.404 "dawn"
2020-04-13 0.37 "morn"
2020-04-14 0.719 "after"
2020-04-14 0.935 "night"
2020-04-14 0.641 "dawn"
2020-04-14 0.496 "morn"
2020-04-15 0.706 "after"
2020-04-15 0.768 "night"
2020-04-15 0.554 "dawn"
2020-04-15 0.438 "morn"
2020-04-16 0.658 "after"
2020-04-16 0.789 "night"
2020-04-16 0.395 "dawn"
2020-04-16 0.327 "morn"
2020-04-17 0.612 "after"
2020-04-17 0.658 "night"
2020-04-17 0.305 "dawn"
2020-04-17 0.291 "morn"
2020-04-18 0.742 "after"
2020-04-18 0.892 "night"
2020-04-18 0.535 "dawn"
2020-04-18 0.436 "morn"
2020-04-19 0.75 "after"
2020-04-19 0.905 "night"
2020-04-19 0.622 "dawn"
2020-04-19 0.527 "morn"
2020-04-20 0.713 "after"
2020-04-20 0.877 "night"
2020-04-20 0.513 "dawn"
2020-04-20 0.413 "morn"
2020-04-21 0.729 "after"
2020-04-21 0.921 "night"
2020-04-21 0.63 "dawn"
2020-04-21 0.455 "morn"
2020-04-22 0.7 "after"
2020-04-22 0.853 "night"
2020-04-22 0.621 "dawn"
2020-04-22 0.494 "morn"
2020-04-23 0.764 "after"
2020-04-23 0.826 "night"
2020-04-23 0.608 "dawn"
2020-04-23 0.492 "morn"
2020-04-24 0.684 "after"
2020-04-24 0.792 "night"
2020-04-24 0.536 "dawn"
2020-04-24 0.418 "morn"
2020-04-25 0.63 "after"
2020-04-25 0.853 "night"
2020-04-25 0.441 "dawn"
2020-04-25 0.377 "morn"
2020-04-26 0.682 "after"
2020-04-26 0.906 "night"
2020-04-26 0.533 "dawn"
2020-04-26 0.421 "morn"
2020-04-27 0.712 "after"
2020-04-27 0.867 "night"
2020-04-27 0.421 "dawn"
2020-04-27 0.404 "morn"
2020-04-28 0.688 "after"
2020-04-28 0.743 "night"
2020-04-28 0.301 "dawn"
2020-04-28 0.267 "morn"
2020-04-29 0.562 "after"
2020-04-29 0.819 "night"
2020-04-29 0.539 "dawn"
2020-04-29 0.528 "morn"
2020-04-30 0.751 "after"
2020-04-30 0.826 "night"
2020-04-30 0.646 "dawn"
2020-04-30 0.55 "morn"
2020-05-01 0.766 "after"
2020-05-01 0.849 "night"
2020-05-01 0.563 "dawn"
2020-05-01 0.541 "morn"
2020-05-02 0.728 "after"
2020-05-02 0.903 "night"
2020-05-02 0.63 "dawn"
2020-05-02 0.537 "morn"
2020-05-03 0.772 "after"
2020-05-03 0.763 "night"
2020-05-03 0.524 "dawn"
2020-05-03 0.406 "morn"
2020-05-04 0.674 "after"
2020-05-04 0.82 "night"
2020-05-04 0.522 "dawn"
2020-05-04 0.43 "morn"
2020-05-05 0.765 "after"
2020-05-05 0.9 "night"
2020-05-05 0.543 "dawn"
2020-05-05 0.427 "morn"
2020-05-06 0.701 "after"
2020-05-06 0.861 "night"
2020-05-06 0.438 "dawn"
2020-05-06 0.431 "morn"
2020-05-07 0.731 "after"
2020-05-07 0.953 "night"
2020-05-07 0.687 "dawn"
2020-05-07 0.487 "morn"
2020-05-08 0.688 "after"
2020-05-08 0.911 "night"
2020-05-08 0.667 "dawn"
2020-05-08 0.531 "morn"
2020-05-09 0.743 "after"
2020-05-09 0.771 "night"
2020-05-09 0.658 "dawn"
2020-05-09 0.432 "morn"
2020-05-10 0.811 "after"
2020-05-10 0.885 "night"
2020-05-10 0.562 "dawn"
2020-05-12 0.571 "morn"
2020-05-19 0.529 "after"
2020-05-19 0.449 "night"
2020-05-20 0.742 "dawn"
2020-05-20 0.773 "morn"
2020-05-20 0.521 "after"
2020-05-20 0.463 "night"
2020-05-21 0.733 "dawn"
2020-05-21 0.742 "morn"
2020-05-21 0.492 "after"
2020-05-21 0.46 "night"
2020-05-22 0.819 "dawn"
2020-05-22 0.813 "morn"
2020-05-22 0.319 "after"
2020-05-22 0.29 "night"
2020-05-23 0.613 "dawn"
2020-05-23 0.438 "morn"
2020-05-23 0.164 "after"
2020-05-23 0.355 "night"
2020-05-24 0.599 "dawn"
2020-05-24 0.349 "morn"
2020-05-24 0.128 "after"
2020-05-24 0.35 "night"
2020-05-25 0.721 "dawn"
2020-05-25 0.946 "morn"
2020-05-25 0.682 "after"
2020-05-25 0.515 "night"
2020-05-26 0.736 "dawn"
2020-05-26 0.848 "morn"
2020-05-26 0.622 "after"
2020-05-26 0.498 "night"
2020-05-27 0.694 "dawn"
2020-05-27 0.843 "morn"
2020-05-27 0.666 "after"
2020-05-27 0.516 "night"
2020-05-28 0.628 "dawn"
2020-05-28 0.78 "morn"
2020-05-28 0.536 "after"
2020-05-28 0.447 "night"
2020-05-29 0.617 "dawn"
2020-05-29 0.747 "morn"
2020-05-29 0.528 "after"
2020-05-29 0.46 "night"
2020-05-30 0.565 "dawn"
2020-05-30 0.698 "morn"
2020-05-30 0.566 "after"
2020-05-30 0.538 "night"
2020-05-31 0.637 "dawn"
2020-05-31 0.857 "morn"
2020-05-31 0.536 "after"
2020-05-31 0.509 "night"
2020-06-01 0.79 "dawn"
2020-06-01 0.864 "morn"
2020-06-01 0.592 "after"
2020-06-01 0.516 "night"
2020-06-02 0.814 "dawn"
2020-06-02 0.85 "morn"
2020-06-02 0.436 "after"
2020-06-02 0.468 "night"
2020-06-03 0.793 "dawn"
2020-06-03 0.731 "morn"
2020-06-03 0.573 "after"
2020-06-03 0.486 "night"
2020-06-04 0.633 "dawn"
2020-06-04 0.72 "morn"
2020-06-04 0.463 "after"
2020-06-04 0.473 "night"
2020-06-05 0.627 "dawn"
2020-06-05 0.667 "morn"
2020-06-05 0.128 "after"
2020-06-05 0.094 "night"
2020-06-06 0.24 "dawn"
2020-06-06 0.229 "morn"
2020-06-06 0.109 "after"
2020-06-06 0.204 "night"
2020-06-07 0.799 "dawn"
2020-06-07 0.623 "morn"
2020-06-07 0.454 "after"
2020-06-07 0.463 "night"
2020-06-08 0.54 "dawn"
2020-06-08 0.74 "morn"
2020-06-08 0.233 "after"
2020-06-08 0.204 "night"
2020-06-09 0.355 "dawn"
2020-06-09 0.332 "morn"
2020-06-09 0.29 "after"
2020-06-09 0.392 "night"
2020-06-10 0.79 "dawn"
2020-06-10 0.79 "morn"
2020-06-10 0.655 "after"
2020-06-10 0.522 "night"
2020-06-11 0.761 "dawn"
2020-06-11 0.829 "morn"
2020-06-11 0.812 "after"
2020-06-11 0.642 "night"
2020-06-12 0.871 "dawn"
2020-06-12 0.813 "morn"
2020-06-12 0.498 "after"
2020-06-12 0.444 "night"
2020-06-13 0.64 "dawn"
2020-06-13 0.559 "morn"
2020-06-13 0.142 "after"
2020-06-13 0.09 "night"
2020-06-14 0.521 "dawn"
2020-06-14 0.9 "morn"
2020-06-14 0.631 "after"
2020-06-14 0.5 "night"
2020-06-15 0.734 "dawn"
2020-06-15 0.777 "morn"
2020-06-16 0.605 "after"
2020-06-17 0.689 "night"
2020-06-17 0.796 "dawn"
2020-06-17 0.512 "morn"
2020-06-17 0.419 "after"
2020-06-18 0.744 "night"
2020-06-18 0.619 "dawn"
2020-06-18 0.165 "morn"
2020-06-18 0.172 "after"
2020-06-19 0.405 "night"
2020-06-19 0.359 "dawn"
2020-06-19 0.266 "morn"
2020-06-19 0.375 "after"
2020-06-20 0.721 "night"
2020-06-20 0.557 "dawn"
2020-06-20 0.211 "morn"
2020-06-20 0.248 "after"
2020-06-21 0.804 "night"
2020-06-21 0.669 "dawn"
2020-06-21 0.213 "morn"
2020-06-21 0.198 "after"
2020-06-22 0.737 "night"
2020-06-22 0.931 "dawn"
2020-06-22 0.324 "morn"
2020-06-22 0.444 "after"
2020-06-23 0.828 "night"
2020-06-23 0.844 "dawn"
2020-06-23 0.695 "morn"
2020-06-23 0.673 "after"
2020-06-24 0.784 "night"
2020-06-24 0.892 "dawn"
2020-06-24 0.671 "morn"
2020-06-24 0.655 "after"
2020-06-25 0.829 "night"
2020-06-25 0.816 "dawn"
2020-06-25 0.3 "morn"
2020-06-25 0.275 "after"
2020-06-26 0.709 "night"
2020-06-26 0.865 "dawn"
2020-06-26 0.445 "morn"
2020-06-26 0.411 "after"
2020-06-27 0.75 "night"
2020-06-27 0.575 "dawn"
2020-06-27 0.157 "morn"
2020-06-27 0.189 "after"
2020-06-28 0.64 "night"
2020-06-28 0.792 "dawn"
2020-06-28 0.47 "morn"
2020-06-28 0.446 "after"
2020-06-29 0.753 "night"
2020-06-29 0.883 "dawn"
2020-06-29 0.771 "morn"
2020-06-29 0.595 "after"
2020-06-30 0.672 "night"
2020-06-30 0.7 "dawn"
2020-06-30 0.213 "morn"
2020-06-30 0.168 "after"
2020-07-01 0.495 "night"
2020-07-01 0.343 "dawn"
2020-07-01 0.145 "morn"
2020-07-01 0.14 "after"
2020-07-02 0.439 "night"
2020-07-02 0.341 "dawn"
2020-07-02 0.201 "morn"
2020-07-02 0.282 "after"
2020-07-03 0.734 "night"
2020-07-03 0.445 "dawn"
2020-07-03 0.178 "morn"
2020-07-03 0.356 "after"
2020-07-04 0.764 "night"
2020-07-04 0.953 "dawn"
2020-07-04 0.573 "morn"
2020-07-04 0.467 "after"
2020-07-05 0.743 "night"
2020-07-05 0.787 "dawn"
2020-07-05 0.332 "morn"
2020-07-05 0.284 "after"
2020-07-06 0.703 "night"
2020-07-06 0.563 "dawn"
2020-07-06 0.61 "morn"
2020-07-06 0.503 "after"
2020-07-07 0.671 "night"
2020-07-07 0.803 "dawn"
2020-07-07 0.396 "morn"
2020-07-07 0.396 "after"
2020-07-08 0.673 "night"
2020-07-08 0.731 "dawn"
2020-07-08 0.202 "morn"
2020-07-08 0.181 "after"
2020-07-09 0.362 "night"
2020-07-09 0.314 "dawn"
2020-07-09 0.059 "morn"
2020-07-09 0.059 "after"
2020-07-10 0.342 "night"
2020-07-10 0.262 "dawn"
2020-07-10 0.486 "morn"
2020-07-10 0.426 "after"
2020-07-11 0.8 "night"
2020-07-11 0.923 "dawn"
2020-07-11 0.379 "morn"
2020-07-11 0.377 "after"
2020-07-12 0.793 "night"
2020-07-12 0.56 "dawn"
2020-07-12 0.169 "morn"
2020-07-12 0.42 "after"
2020-07-13 0.714 "night"
2020-07-13 0.886 "dawn"
2020-07-13 0.548 "morn"
2020-07-13 0.482 "after"
2020-07-14 0.612 "night"
2020-07-14 0.769 "dawn"
2020-07-14 0.422 "morn"
2020-07-14 0.346 "after"
2020-07-15 0.597 "night"
2020-07-15 0.92 "dawn"
2020-07-15 0.418 "morn"
2020-07-15 0.413 "after"
2020-07-16 0.552 "night"
2020-07-16 0.424 "dawn"
2020-07-16 0.22 "morn"
2020-07-16 0.104 "after"
2020-07-17 0.646 "night"
2020-07-17 0.216 "dawn"
2020-07-17 0.61 "morn"
2020-07-17 0.475 "after"
2020-07-18 0.736 "night"
2020-07-18 0.807 "dawn"
2020-07-18 0.521 "morn"
2020-07-18 0.504 "after"
2020-07-20 0.752 "night"
2020-07-20 0.394 "dawn"
2020-07-20 0.354 "morn"
2020-07-21 0.674 "after"
2020-07-21 0.739 "night"
2020-07-21 0.365 "dawn"
2020-07-21 0.332 "morn"
2020-07-22 0.651 "after"
2020-07-22 0.764 "night"
2020-07-22 0.499 "dawn"
2020-07-22 0.446 "morn"
2020-07-23 0.727 "after"
2020-07-23 0.751 "night"
2020-07-23 0.317 "dawn"
2020-07-23 0.261 "morn"
2020-07-24 0.652 "after"
2020-07-24 0.724 "night"
2020-07-24 0.31 "dawn"
2020-07-24 0.264 "morn"
2020-07-25 0.504 "after"
2020-07-25 0.38 "night"
2020-07-25 0.086 "dawn"
2020-07-25 0.071 "morn"
2020-07-26 0.191 "after"
2020-07-26 0.167 "night"
2020-07-26 0.097 "dawn"
2020-07-26 0.283 "morn"
2020-07-27 0.674 "after"
2020-07-27 0.708 "night"
2020-07-27 0.346 "dawn"
2020-07-27 0.342 "morn"
2020-07-28 0.601 "after"
2020-07-28 0.352 "night"
2020-07-28 0.061 "dawn"
2020-07-28 0.12 "morn"
2020-07-29 0.334 "after"
2020-07-29 0.28 "night"
2020-07-29 0.095 "dawn"
2020-07-29 0.249 "morn"
2020-07-30 0.725 "after"
2020-07-30 0.417 "night"
2020-07-30 0.218 "dawn"
2020-07-30 0.257 "morn"
2020-07-31 0.536 "after"
2020-07-31 0.242 "night"
2020-07-31 0.059 "dawn"
2020-07-31 0.068 "morn"
2020-08-01 0.435 "after"
2020-08-01 0.599 "night"
2020-08-01 0.506 "dawn"
2020-08-01 0.422 "morn"
2020-08-02 0.686 "after"
2020-08-02 0.803 "night"
2020-08-02 0.271 "dawn"
2020-08-02 0.311 "morn"
2020-08-03 0.67 "after"
2020-08-03 0.753 "night"
2020-08-03 0.454 "dawn"
2020-08-03 0.426 "morn"
2020-08-04 0.77 "after"
2020-08-04 0.916 "night"
2020-08-04 0.603 "dawn"
2020-08-04 0.533 "morn"
2020-08-05 0.791 "after"
2020-08-05 0.818 "night"
2020-08-05 0.393 "dawn"
2020-08-05 0.343 "morn"
2020-08-06 0.652 "after"
2020-08-06 0.675 "night"
2020-08-06 0.465 "dawn"
2020-08-06 0.435 "morn"
2020-08-07 0.834 "after"
2020-08-07 0.893 "night"
2020-08-07 0.572 "dawn"
2020-08-07 0.455 "morn"
2020-08-08 0.782 "after"
2020-08-08 0.891 "night"
2020-08-08 0.585 "dawn"
2020-08-08 0.467 "morn"
2020-08-09 0.763 "after"
2020-08-09 0.914 "night"
2020-08-09 0.527 "dawn"
2020-08-09 0.471 "morn"
2020-08-10 0.715 "after"
2020-08-10 0.703 "night"
2020-08-10 0.704 "dawn"
2020-08-10 0.499 "morn"
2020-08-11 0.757 "after"
2020-08-11 0.92 "night"
2020-08-11 0.756 "dawn"
2020-08-11 0.581 "morn"
2020-08-12 0.767 "after"
2020-08-12 0.826 "night"
2020-08-12 0.668 "dawn"
2020-08-12 0.544 "morn"
2020-08-13 0.748 "after"
2020-08-13 0.88 "night"
2020-08-13 0.583 "dawn"
2020-08-13 0.517 "morn"
2020-08-14 0.7 "after"
2020-08-14 0.767 "night"
2020-08-14 0.353 "dawn"
2020-08-14 0.384 "morn"
2020-08-15 0.736 "after"
2020-08-15 0.802 "night"
2020-08-15 0.548 "dawn"
2020-08-15 0.336 "morn"
2020-08-16 0.711 "after"
2020-08-16 0.805 "night"
2020-08-16 0.472 "dawn"
2020-08-16 0.368 "morn"
2020-08-17 0.748 "after"
2020-08-17 0.862 "night"
2020-08-17 0.561 "dawn"
2020-08-17 0.455 "morn"
2020-08-18 0.758 "after"
2020-08-18 0.76 "night"
2020-08-18 0.509 "dawn"
2020-08-18 0.426 "morn"
2020-08-19 0.664 "after"
2020-08-19 0.84 "night"
2020-08-19 0.419 "dawn"
2020-08-19 0.334 "morn"
2020-08-20 0.749 "after"
2020-08-20 0.926 "night"
2020-08-20 0.458 "dawn"
2020-08-20 0.326 "morn"
2020-08-21 0.64 "after"
2020-08-21 0.74 "night"
2020-08-21 0.13 "dawn"
2020-08-21 0.199 "morn"
2020-08-22 0.724 "after"
2020-08-22 0.957 "night"
2020-08-22 0.478 "dawn"
2020-08-22 0.435 "morn"
2020-08-23 0.719 "after"
2020-08-23 0.756 "night"
2020-08-23 0.509 "dawn"
2020-08-23 0.434 "morn"
2020-08-24 0.584 "after"
2020-08-24 0.638 "night"
2020-08-24 0.379 "dawn"
2020-08-24 0.414 "morn"
2020-08-25 0.57 "after"
2020-08-25 0.641 "night"
2020-08-25 0.352 "dawn"
2020-08-25 0.378 "morn"
2020-08-26 0.644 "after"
2020-08-26 0.755 "night"
2020-08-26 0.421 "dawn"
2020-08-26 0.376 "morn"
2020-08-27 0.675 "after"
2020-08-27 0.831 "night"
2020-08-27 0.464 "dawn"
2020-08-27 0.384 "morn"
2020-08-28 0.749 "after"
2020-08-28 0.748 "night"
2020-08-28 0.369 "dawn"
2020-08-28 0.287 "morn"
2020-08-29 0.775 "after"
2020-08-29 0.77 "night"
2020-08-29 0.311 "dawn"
2020-08-29 0.235 "morn"
2020-08-30 0.639 "after"
2020-08-30 0.578 "night"
2020-08-30 0.332 "dawn"
2020-08-30 0.334 "morn"
2020-08-31 0.719 "after"
2020-08-31 0.798 "night"
2020-08-31 0.693 "dawn"
2020-08-31 0.655 "morn"
2020-09-01 0.694 "after"
2020-09-01 0.719 "night"
2020-09-01 0.556 "dawn"
2020-09-01 0.516 "morn"
2020-09-02 0.607 "after"
2020-09-02 0.798 "night"
2020-09-02 0.375 "dawn"
2020-09-02 0.307 "morn"
2020-09-03 0.667 "after"
2020-09-03 0.836 "night"
2020-09-03 0.32 "dawn"
2020-09-03 0.239 "morn"
2020-09-04 0.696 "after"
2020-09-04 0.696 "night"
2020-09-04 0.417 "dawn"
2020-09-04 0.359 "morn"
2020-09-05 0.729 "after"
2020-09-05 0.837 "night"
2020-09-05 0.382 "dawn"
2020-09-05 0.335 "morn"
2020-09-06 0.573 "after"
2020-09-06 0.592 "night"
2020-09-06 0.353 "dawn"
2020-09-06 0.367 "morn"
2020-09-07 0.736 "after"
2020-09-07 0.839 "night"
2020-09-07 0.426 "dawn"
2020-09-07 0.232 "morn"
2020-09-08 0.727 "after"
2020-09-08 0.793 "night"
2020-09-08 0.443 "dawn"
2020-09-08 0.398 "morn"
2020-09-09 0.704 "after"
2020-09-09 0.811 "night"
2020-09-09 0.256 "dawn"
2020-09-09 0.245 "morn"
2020-09-10 0.557 "after"
2020-09-10 0.494 "night"
2020-09-10 0.409 "dawn"
2020-09-10 0.406 "morn"
2020-09-11 0.735 "after"
2020-09-11 0.809 "night"
2020-09-11 0.587 "dawn"
2020-09-11 0.473 "morn"
2020-09-12 0.757 "after"
2020-09-12 0.836 "night"
2020-09-12 0.527 "dawn"
2020-09-12 0.508 "morn"
2020-09-13 0.811 "after"
2020-09-13 0.872 "night"
2020-09-13 0.555 "dawn"
2020-09-13 0.425 "morn"
2020-09-14 0.734 "after"
2020-09-14 0.941 "night"
2020-09-14 0.541 "dawn"
2020-09-14 0.519 "morn"
2020-09-15 0.774 "after"
2020-09-15 0.813 "night"
2020-09-15 0.536 "dawn"
2020-09-15 0.438 "morn"
2020-09-16 0.756 "after"
2020-09-16 0.844 "night"
2020-09-16 0.475 "dawn"
2020-09-16 0.383 "morn"
2020-09-17 0.658 "after"
2020-09-17 0.842 "night"
2020-09-17 0.331 "dawn"
2020-09-17 0.292 "morn"
2020-09-18 0.674 "after"
2020-09-18 0.935 "night"
2020-09-18 0.497 "dawn"
2020-09-18 0.393 "morn"
2020-09-19 0.705 "after"
2020-09-19 0.869 "night"
2020-09-19 0.503 "dawn"
